suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2020,5,50000,ARRDE,ARRDE-minionpy,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f1.pkl,31409d81cb7fac8901bd2215e41811ddda1745df913d170d92d502c2f35b7efd
cec2020,5,50000,ARRDE,ARRDE-minionpy,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f2.pkl,77efe0fc895fa21863220a20e7a32b5863641be2541360441493f0c4af386280
cec2020,5,50000,ARRDE,ARRDE-minionpy,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f3.pkl,abb60ecda0b20416bcc9952a8fea31c90832cf25d7f6f8ff0efc60ea72784977
cec2020,5,50000,ARRDE,ARRDE-minionpy,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f4.pkl,3a8ba9e13fa4b90f009265c289e3c7fa88a3231ac013bae736c0ccf3b529b24e
cec2020,5,50000,ARRDE,ARRDE-minionpy,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f5.pkl,e5bff13431d37070af371b1f8f1bd6d4c45d384434ebcf151fc32d9fcdc82902
cec2020,5,50000,ARRDE,ARRDE-minionpy,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f6.pkl,0a0d45a833e843732baf40cd3ad00b6762bf0a3e99a34c087814379e5d49a22b
cec2020,5,50000,ARRDE,ARRDE-minionpy,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f7.pkl,63540cac21a58d3a6dde1068ef2e69537fcac02c724470b385e1da1f7ac178ad
cec2020,5,50000,ARRDE,ARRDE-minionpy,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f8.pkl,f11360d92f9330d186400e7bf66eee661967738a10e5ee6a8b1fa65f13e390be
cec2020,5,50000,ARRDE,ARRDE-minionpy,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f9.pkl,f8664cdda9c2edd0c44eebd83e525876ec8bb01c91a2ecbbd2bc5ced90c293df
cec2020,5,50000,ARRDE,ARRDE-minionpy,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_50000/f10.pkl,99cbea0576d9cceac544bc5a6f760abbddfc4c81f26ba30aa111fc8198e615bd
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f1.pkl,c621c2e1217c368e6c6f45391768e2121d085be30853787632dfd68714715783
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f2.pkl,68937a311efb34a63a778f3944b086e33721da8bd12f17e5e2100942008bc049
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f3.pkl,cba9d0226e1137e3eaf49844945f4a638d1111de6f4ca5273defebfeed86e97a
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f4.pkl,8c224192c7bee7c0608caf8276aa8269c9f0773ee6b04bfca65f78a6d2cec39d
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f5.pkl,9630c05b240870b7ece05b9eb4b50ddb8496429d26f1bef022adb252b8f6903a
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f6.pkl,3755dcf3f3ef0eb62d3c21c4f45f3afad1f62162b8963bd05122fbd8ca9dfbd1
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f7.pkl,ca25852e8175f0aaa6534ed1f7a748119c1c8ec5d0bbb3dbcf39121631b41b84
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f8.pkl,8fab8a70e4a9991d0c2587e13e56b2c547fb360e1ab5f5b8fffe690ede222424
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f9.pkl,8a1e7ebc27cc5a9f4004a3f3108f08613aca32fbb09f2944eff603c032722e21
cec2020,5,50000,BIPOP-CMA,BIPOP-CMA-pycma,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_50000/f10.pkl,15f7b888ca201b76c9d94e51e9d92e51ced244d6347c35259633e5fe77230e1e
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f1.pkl,d9b0cb7ebef4abac8272f21ec7b88203680438e4667f557e979c5dcff728a552
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f2.pkl,1c93d503c789f64da3a4e66b5de50c59d3db521d5b10cc1ce587a921ad8a4698
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f3.pkl,432ab4597ec888ffb6932161de55853d5a780cbabd6e086326501111c188f9b3
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f4.pkl,1f8cda747ef1d3139bb5f8b897b67b2909ee32b205a5fc2dd448bfda66fa6c4f
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f5.pkl,d6d4ab2a76bb217e66378d201cbe92df545cd661d2859f065ed27359653f5c2b
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f6.pkl,a43f5dd5c6c9152f4cad449ea9efc1563051a9907749227a8f3cfc09655cc64e
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f7.pkl,384446c5bfaf46326f7887abc47843492692d143e07a271434e3d6773d84fa5e
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f8.pkl,859266bae60e6e67964a8187d827f0f3ac8114aa64d489d8fff825da9bca9a1a
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f9.pkl,eeb208cbf77e3850aa8701f37f024a0edd3e91e84b91049a2681844efd1ef5da
cec2020,5,50000,LSRTDE,LSRTDE-minionpy,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_50000/f10.pkl,1e3932c48088c61d0e858d273e0af1438616e47c219888d9cff54c6787ea9728
cec2020,5,50000,MSC-CMA,MSC-CMA,1,51,pkl.errors,True,47132,50009,36,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f1.pkl,43e17f836bea0904ec7e28ed01a9646f46d6d658202e382d991240bc1622f198
cec2020,5,50000,MSC-CMA,MSC-CMA,2,51,pkl.errors,True,45341,50009,8,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f2.pkl,312f0205a49b0924b79a908623e7d28a780ba90847fb95d13f97dd08ed6a22e6
cec2020,5,50000,MSC-CMA,MSC-CMA,3,51,pkl.errors,True,46392,50004,1,4,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f3.pkl,d8f77d5e412c6b1dbb4b0a3a0bfe09bd806959ae2ae2519f9420927250596cfb
cec2020,5,50000,MSC-CMA,MSC-CMA,4,51,pkl.errors,True,45309,50008,11,8,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f4.pkl,e6f6371950c646407866e52aeb063824e289a58250a7833b9f3ef3355544d6a3
cec2020,5,50000,MSC-CMA,MSC-CMA,5,51,pkl.errors,True,48586,50009,15,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f5.pkl,0e0f4c040d475810b370e79e11c19aacb3a5f008d4a5091208a51490ecd2b7a2
cec2020,5,50000,MSC-CMA,MSC-CMA,6,51,pkl.errors,True,47525,50009,41,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f6.pkl,3d5ebc956f0166c90f7a9f39b1c857cd0c34c4c1a568e3c2e76454fca9c28dca
cec2020,5,50000,MSC-CMA,MSC-CMA,7,51,pkl.errors,True,47033,50009,45,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f7.pkl,5f3448ae218c8ae34ecc6e6d113cd08bc5390493ffec9dc27b979e704aa9a2ba
cec2020,5,50000,MSC-CMA,MSC-CMA,8,51,pkl.errors,True,46370,50009,26,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f8.pkl,aac3b3425f228ccaaef49be16af9959b0278ae9d0e8f58f6b31e33b4bb7910d0
cec2020,5,50000,MSC-CMA,MSC-CMA,9,51,pkl.errors,True,46120,50009,31,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f9.pkl,ad091a9ae56970f0cb5b096a1a8eebcc8567f94a5624101da9765cc05357c366
cec2020,5,50000,MSC-CMA,MSC-CMA,10,51,pkl.errors,True,46007,50009,33,9,/home/svety/cma_es_project/experiments/cec2020/d5/MSC-CMA/maxevals_50000/f10.pkl,731c1d037543d074863e732492ffcd961daf9bbf50612cfd11ffa599d2634d25
cec2020,5,50000,NLSHADE-RSP,NLSHADE-RSP-minionpy,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/NLSHADE-RSP/maxevals_50000/f1.pkl,b4409405a70f196923451cbe6d36c184287a4d1251120843c684ec5754073ad2
