suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2020,15,3000000,ARRDE,ARRDE-minionpy,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f1.pkl,2d1c26c1a0ed9bc3027a8b3b944a309d2abb4bcda7ba124559c47c0cbccf780f
cec2020,15,3000000,ARRDE,ARRDE-minionpy,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f2.pkl,b76efce676e5b7ec2eac5fec6004ba3b9c730a7e6b2141eac44936bc356d8e91
cec2020,15,3000000,ARRDE,ARRDE-minionpy,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f3.pkl,1996113d46f16975c182e75d41a6a99f36ff0d7aa9c49cb740e28c053a99987c
cec2020,15,3000000,ARRDE,ARRDE-minionpy,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f4.pkl,934d5febd61ac7fbf529a06b34449a8c1cf044a34c935c2d651206d4db6eee9c
cec2020,15,3000000,ARRDE,ARRDE-minionpy,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f5.pkl,98f296c2a7a20d49567905bdc54f5e01248b36056d816d55b6085d54d6fd86ee
cec2020,15,3000000,ARRDE,ARRDE-minionpy,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f6.pkl,a62142a97d28700e4fb6b5b78fb753f8fe1c04f6555477832d0a4708939e4c9b
cec2020,15,3000000,ARRDE,ARRDE-minionpy,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f7.pkl,6aa2698b7c81c25d8a296021b9e8716c756775673d6aaf57eb9cdf6fc8ef0d62
cec2020,15,3000000,ARRDE,ARRDE-minionpy,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f8.pkl,ce6fabf5461c88169f23a768514aad8f730f6e16d054178f390059bbf6399e91
cec2020,15,3000000,ARRDE,ARRDE-minionpy,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f9.pkl,cc4f3383a09034fe062e97c3a06029364f926de49764ebd4ff210e245654f262
cec2020,15,3000000,ARRDE,ARRDE-minionpy,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d15/ARRDE/maxevals_3000000/f10.pkl,afd833d745052e960dd098b7359491abdb308832b6327f895053c2f3c54420c6
