suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2022,10,1000000,ARRDE,ARRDE,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f1.pkl,12da2e7f1215f005fffbcfa3b808de671606f38a725521e3c3d0e22165dd2ddb
cec2022,10,1000000,ARRDE,ARRDE,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f2.pkl,260aef8b39202159a9583c5ec425b97dce90e00edc9959163965be8c364c1875
cec2022,10,1000000,ARRDE,ARRDE,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f3.pkl,2d25111dff5ffec91112f38b487b5afbfaf36fe3973d63e6778e9a027b223985
cec2022,10,1000000,ARRDE,ARRDE,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f4.pkl,3d2ee84aee7bf5187352a4e017c048049b5d0999c31821bd6d1fa3305aa0fb75
cec2022,10,1000000,ARRDE,ARRDE,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f5.pkl,e2f5f1a5b67534cb808d4a6ea15dac24ac5de793e65b036a857d4f26e7c80683
cec2022,10,1000000,ARRDE,ARRDE,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f6.pkl,ecc5421eb14dbb83b2bc4fb519ce78305180af59d619087df0917cf56acbb1a7
cec2022,10,1000000,ARRDE,ARRDE,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f7.pkl,af900c30f4934991a2e033f87fa3602790a1ca9f81a78d742332e9331b83ab8b
cec2022,10,1000000,ARRDE,ARRDE,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f8.pkl,64849a6d1cf639400b80849bf60932a9a78f19731e3fbc2dd4788fb7cd704a24
cec2022,10,1000000,ARRDE,ARRDE,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f9.pkl,a7a9909740362b04c161bf8ec11ae418ebf4ef6268551c15713b2e9d82609d93
cec2022,10,1000000,ARRDE,ARRDE,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f10.pkl,183ff47390d0f9af97965454e18be66c37837d5c5c8e1b75dcc3106c40bf58e7
cec2022,10,1000000,ARRDE,ARRDE,11,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2022/d10/ARRDE/maxevals_1000000/f11.pkl,547004bd91fd4345cd478448c3c4db0db0d801def15847a8c2aa265314edf63c
