suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2017,10,1000000,ARRDE,ARRDE-minionpy,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f1.pkl,16178b22ade5ef5be90fb9624c747929cc80fddcc86ebc11e5337050ede5a22e
cec2017,10,1000000,ARRDE,ARRDE-minionpy,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f3.pkl,89598e88bea0fc95181963a0c754be2108fd411fb055a9c0af66cfc11e3dd855
cec2017,10,1000000,ARRDE,ARRDE-minionpy,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f4.pkl,34148eeaf1ff65663ffa0e355aa66e116de6debcec704f8aee6d5586014316e5
cec2017,10,1000000,ARRDE,ARRDE-minionpy,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f5.pkl,0ac73cc5d4e63880efed6577ce6c7e76d1bf015ee938b0c11a3024ed9011052c
cec2017,10,1000000,ARRDE,ARRDE-minionpy,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f6.pkl,c2211c19236c7fcac41782eb39985b7eb180590ae8a025d200f1fa73e17c77d0
cec2017,10,1000000,ARRDE,ARRDE-minionpy,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f7.pkl,fc130098fc49b760272b29bd0a970fb6804a0cef315529f81bcb16f6b1f70638
cec2017,10,1000000,ARRDE,ARRDE-minionpy,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f8.pkl,794d1d816dadd2886b60c04aa02cbd624f916a4b76210a82c570f45cbdfd0c22
cec2017,10,1000000,ARRDE,ARRDE-minionpy,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f9.pkl,08ae6b6cc092132464bc3c6880c177ba85d0829a57c02349c847a5f58033a188
cec2017,10,1000000,ARRDE,ARRDE-minionpy,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f10.pkl,fb40f3295c1cc2cbc4d3a31e335eca88b6f28b846d07e42e1c0cf3986d4e180f
cec2017,10,1000000,ARRDE,ARRDE-minionpy,11,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f11.pkl,efa77b99c0f27ecd486e54977570307ca146425965be24c313ce82538f9869e6
cec2017,10,1000000,ARRDE,ARRDE-minionpy,12,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f12.pkl,980cde0093e0068921b1b3fb34182dab3b58e951f0c79679e9d7f512c23359b4
cec2017,10,1000000,ARRDE,ARRDE-minionpy,13,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f13.pkl,198a86043af4cd2f6774c396b1e042e04d2597d19fe9274db37064cf589ee79a
cec2017,10,1000000,ARRDE,ARRDE-minionpy,14,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f14.pkl,c1d49c7af329980f07d416be2ebbb6c07b694a5d2cbd125d204caa481a91a996
cec2017,10,1000000,ARRDE,ARRDE-minionpy,15,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f15.pkl,6f193e87b07b462ebf0f7fcbd1be14e7177f6de242932075dee3f8664892b766
cec2017,10,1000000,ARRDE,ARRDE-minionpy,16,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f16.pkl,267d0eaad5836c0ddbcef302e704abd1b72a31012225097cedde473138657a7b
cec2017,10,1000000,ARRDE,ARRDE-minionpy,17,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f17.pkl,f53db154570af6f937684b59de1aa9c04045cec87d9c93de9907bd2ea7e06c61
cec2017,10,1000000,ARRDE,ARRDE-minionpy,18,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f18.pkl,c8179f81ef9538793a65d50801869619ede9ec0976d64f1d1be9aa82c8109db6
cec2017,10,1000000,ARRDE,ARRDE-minionpy,19,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f19.pkl,b1563be4b0a1479ce654326dad6346be18eec23e20cbffaca45662a4f9b81cf5
cec2017,10,1000000,ARRDE,ARRDE-minionpy,20,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f20.pkl,d3bcf4ee9a60e6baec998abb9370d2c7b1beb2c1bf684c18f4e5a0c6f9f457e6
cec2017,10,1000000,ARRDE,ARRDE-minionpy,21,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f21.pkl,563c19c92677f22513991ac40f6f00f535c755eb6ba103f0afd63f217d596575
cec2017,10,1000000,ARRDE,ARRDE-minionpy,22,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f22.pkl,3faf65ae001c4034f47eef885a70238e41811b9f92cf422ab2a86ee8d76cbc2d
cec2017,10,1000000,ARRDE,ARRDE-minionpy,23,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f23.pkl,9ba47a41b833f56257e179f89ca8d021cba27302dca2ce4a71011c5df783f31a
cec2017,10,1000000,ARRDE,ARRDE-minionpy,24,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f24.pkl,253933cd35da3b75fe6fe153df409a58747ae501c80a233e7a6f8518ef1b075b
cec2017,10,1000000,ARRDE,ARRDE-minionpy,25,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f25.pkl,c4d8b94a8625969154f7803a0c554f41e72ff4963e188465f1fdcf950876c553
cec2017,10,1000000,ARRDE,ARRDE-minionpy,26,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f26.pkl,c82fb16d5ac0197f0bb24f5d72c3bf90090497bbe8d2a466e8feffa41723d1f0
cec2017,10,1000000,ARRDE,ARRDE-minionpy,27,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f27.pkl,c8c8845e5fa3d88929e4ec45793cf5805669b8e329bbf9cd574c4c25794a5567
cec2017,10,1000000,ARRDE,ARRDE-minionpy,28,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f28.pkl,a923c67b5449136eb777915297641940275de5be3d7fafb55b473c211596ecb8
cec2017,10,1000000,ARRDE,ARRDE-minionpy,29,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f29.pkl,491fa73befcecbe1095e90dc91daab031b6c3b3b2888bcc703f474fadee49e0c
cec2017,10,1000000,ARRDE,ARRDE-minionpy,30,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_1000000/f30.pkl,2756d0ffd59d9500af2f0264322142b5170503f45f85bcdd294f047dd6851e83
cec2017,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/BIPOP-CMA/maxevals_1000000/f1.pkl,21c9c1282329dbdc54cd8441e10c8c30fc84a2874a46903bfc1c9802fee1e232
cec2017,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/BIPOP-CMA/maxevals_1000000/f3.pkl,9d88e01a08e0c5bffb48c6216a07b31abd82ebd972fb9bc4cdcf7b1094b85146
cec2017,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/BIPOP-CMA/maxevals_1000000/f4.pkl,01926438dc99ab25c88dbbdfa5c467c303c868629318935e1b4fba22bc1251d0
