suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2014,10,1000000,ARRDE,ARRDE,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f1.pkl,69ea1179dfffb2d86a37f6eb077fbedac73bf784abb908c04cfa5ce4dc786a88
cec2014,10,1000000,ARRDE,ARRDE,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f2.pkl,fce0df5fb53cebdc7add5d96ffdeb891f7dd13ba6211ce18e582c671d7e7b98e
cec2014,10,1000000,ARRDE,ARRDE,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f3.pkl,4ffe37825303b6bb94a8a1230a27656d74ee222f2e94ed2ad22f07a51732e17c
cec2014,10,1000000,ARRDE,ARRDE,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f4.pkl,9b86ec85c3c5034d0be3768c7624eb927204ec23d87cb8c987210f7ea9fd94ba
cec2014,10,1000000,ARRDE,ARRDE,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f5.pkl,9269707b3c1fe05b40e8dcc55dcc5ad8430e5692143fb7d7987a66c9f3ebf63b
cec2014,10,1000000,ARRDE,ARRDE,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f6.pkl,3bf5920a84aa3dc4b444ed1649f608a86d18ebba0aef3ad364971e6e48808218
cec2014,10,1000000,ARRDE,ARRDE,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f7.pkl,b56eb47058fdca434d8624c67ce68677c5717004221703648e565b2d07a7f603
cec2014,10,1000000,ARRDE,ARRDE,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f8.pkl,252566ea47fe7f36818da9e56db40e19b0db33e8fa994cc1c63211b71a6756d1
cec2014,10,1000000,ARRDE,ARRDE,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f9.pkl,959ceba1b8628f9af4946dc14224a86bf49429c1b4255f5232bb98d6e3bd58a4
cec2014,10,1000000,ARRDE,ARRDE,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f10.pkl,5e9ae43bf4233c0a83d584beba3cfe8bf8d35503b0178b7a0b5aa4e388679078
cec2014,10,1000000,ARRDE,ARRDE,11,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f11.pkl,4ed093a2a12de0edd754bb10dfcf4eb5b955e30163b133e6bbec7b099de61bd1
cec2014,10,1000000,ARRDE,ARRDE,12,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f12.pkl,3e842d6de6f2af0fc0944c4b76ffc83ab05d9838d09c680cea0140a109d6c148
cec2014,10,1000000,ARRDE,ARRDE,13,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f13.pkl,81fa2ab0ec7eb1e2fc5c8d5e21a64b3f4b7f8e7a13c96f9b5ea17ac7c30207f0
cec2014,10,1000000,ARRDE,ARRDE,14,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f14.pkl,d323303823bcece93af2421146f1535bdf11248039926190f35d489a323bd412
cec2014,10,1000000,ARRDE,ARRDE,15,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f15.pkl,b48e0dec6e353084fad6dbafcbf188b17bde605ecf082cf1670fccd19c2dbf27
cec2014,10,1000000,ARRDE,ARRDE,16,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f16.pkl,bf85c4931521dbe2b682eed395d00282e24c81559240a8d14d6dd054aaf5aa23
cec2014,10,1000000,ARRDE,ARRDE,17,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f17.pkl,7d528d27d16b6ffd0ddfa5b84938d154d0ff9a564d174a6e22240b85867f3055
cec2014,10,1000000,ARRDE,ARRDE,18,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2014/d10/ARRDE/maxevals_1000000/f18.pkl,4281da86b209b023b5aa2fa5602489d3a2439e185834cb03ec0c7c558759510c
