suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2020,5,1000000,ARRDE,ARRDE,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f1.pkl,cdae1808fa4acff23ce27ef5563a2e909772b11dc3e2687ac159c9f408e5a8f3
cec2020,5,1000000,ARRDE,ARRDE,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f2.pkl,ab620944653a70e007554373947a891ac49edf929006fe63da5573624ed9912a
cec2020,5,1000000,ARRDE,ARRDE,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f3.pkl,3ed9cde4fe06b062e916f3ce4c54f31dfa5c008c59992f210fcde6721e79231a
cec2020,5,1000000,ARRDE,ARRDE,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f4.pkl,cfca2c5c95b0b443c604877e41851fe4e603fcb035b6c4c586e21df8d6133a97
cec2020,5,1000000,ARRDE,ARRDE,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f5.pkl,b53cd9b66e9f260841142d7b0811a343aa6c08ead4030a6b8f42f86d62a6e3c3
cec2020,5,1000000,ARRDE,ARRDE,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f6.pkl,858e397c79247a3e283e6b1562bcf72fc9654631f524899a0237175e6e43c42d
cec2020,5,1000000,ARRDE,ARRDE,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f7.pkl,cd39d564e347211c541de8bbeb92f22c787711857d44d3e5828e077e8584363e
cec2020,5,1000000,ARRDE,ARRDE,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f8.pkl,00b2ca2672c085e0351a38f9ba670c4369e1f21e835389344d4f7fccad218dae
cec2020,5,1000000,ARRDE,ARRDE,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f9.pkl,92b04e760da7721f0768a1989fe7cdaa4e28aeb2c9da0c0ae9eb2b81e224046d
cec2020,5,1000000,ARRDE,ARRDE,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/ARRDE/maxevals_1000000/f10.pkl,a68bfa8734ab291bf45f72fc92c878c200332320f142dc40323a934a3b1b66a6
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f1.pkl,443a6bc622ea1957251f10ac0033353e85a4f9f386e37996e4c17f1560e693e9
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f2.pkl,9381681de12ae249c1c94baac5686db9c1babd98ad27005bef84ea7a3ad6c5d4
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f3.pkl,d1ffe0cbccc408eb76b60304aa89bce7f524e20ab8af3cd2354385231e97ab5a
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f4.pkl,7dd78dea4280fbc5a3690d451570524e9cc68b943d3988633d918ca0f28b95fc
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f5.pkl,6baff68db174cf8b1ce3ff22592216556678d63c934d41ba402cf6802ff5eef8
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f6.pkl,817680bd283aea8b4fad6035f6e113560aec9fe39597eee1cde7a03d3b0b1d4e
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f7.pkl,07c916a398abc079a8fc928c36b72991471db2f1afcc71192ec942927a15a75d
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f8.pkl,1f5c11a0ff6cde7de0f341d1a9907b9145f49cbb7f19ea0a0e959e466db77c3d
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f9.pkl,68946b4be546a10102e10f9a0075d49e3d49cd9bbac315de607f7bc14edc2e33
cec2020,5,1000000,BIPOP-CMA,BIPOP-CMA,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/BIPOP-CMA/maxevals_1000000/f10.pkl,9975d2dfb100905978f71f2f72bdcdc7f76ea6e69600ec8f7bfc4796da42ad7d
cec2020,5,1000000,LSRTDE,LSRTDE,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f1.pkl,ccc89ea37b72a2861aec99a3c1ab92c5580af8fdb69869c949bd9da02c90a597
cec2020,5,1000000,LSRTDE,LSRTDE,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f2.pkl,a753b6b6b473a4fac395149cf8a33073202662901b6e061997bb7f4812e77efa
cec2020,5,1000000,LSRTDE,LSRTDE,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f3.pkl,dcd0106655c5b6f9ceadfca962311ac5c889087f6968a0051a8b6bb95aaeb2fc
cec2020,5,1000000,LSRTDE,LSRTDE,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f4.pkl,322e240e9d9306675eebf6170e4b42dbac690c731b9d100e5fd11c2d468799e4
cec2020,5,1000000,LSRTDE,LSRTDE,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f5.pkl,d61ea27bb02d7e086eb9098ed23a925ff79949c519882850a7256b19795f1a99
cec2020,5,1000000,LSRTDE,LSRTDE,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f6.pkl,199a36579824b14d9e4c339d3b9f7dc21012323af955ad5c0e7787ce218ac05f
cec2020,5,1000000,LSRTDE,LSRTDE,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f7.pkl,9220480352a2cb6a3e73f34133c99a7b5646a29b16c06e9e25cb1e5738190b5e
cec2020,5,1000000,LSRTDE,LSRTDE,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f8.pkl,35324c141fdc46654e8c954302f19e905a85b55fa3f03358ebbafaf0544f3f88
cec2020,5,1000000,LSRTDE,LSRTDE,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f9.pkl,d2ee37cc5e9c4e1b6a76d7b4c947a1a8b363d7e528cd2c3505b4ca63c506fc35
cec2020,5,1000000,LSRTDE,LSRTDE,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d5/LSRTDE/maxevals_1000000/f10.pkl,755e929c721003a9a91f47018756396f99e704eb262c34ca1889239fe6bb3719
