suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2020,20,10000000,MSC-CMA,MSC-CMA,1,51,pkl.errors,True,9618644,9644514,0,0,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f1.pkl,41f886079ab7553fd5df92ff8321bbca0e638060d7808bc203b311d9fb771295
cec2020,20,10000000,MSC-CMA,MSC-CMA,2,51,pkl.errors,True,9629161,9768812,0,0,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f2.pkl,87b071eb8d4d9183cd14225d3808791ac92c55caad646e4cdb08a6bb7210df6f
cec2020,20,10000000,MSC-CMA,MSC-CMA,3,51,pkl.errors,True,9620994,9760638,0,0,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f3.pkl,7e0e214175b129dfa9edc5206d5f5d5959896f7345e59cc953ea560380332c93
cec2020,20,10000000,MSC-CMA,MSC-CMA,4,51,pkl.errors,True,9647165,10000007,2,7,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f4.pkl,23d263ae3c1712eafb906ebb285afec1c13adf01fc5df2b13f41b80d1e6a6f9f
cec2020,20,10000000,MSC-CMA,MSC-CMA,5,51,pkl.errors,True,9630793,9677754,0,0,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f5.pkl,a2361315c161eb7c6b2320ab825656e2ae8ca3c55a78937fb60186079d8d7bfd
cec2020,20,10000000,MSC-CMA,MSC-CMA,6,51,pkl.errors,True,9914852,10000011,48,11,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f6.pkl,01718ce0bc12553909c353ea5456bcd4160d5c6e71e6f5f24c95a04fa3a75d4c
cec2020,20,10000000,MSC-CMA,MSC-CMA,7,51,pkl.errors,True,10000000,10000011,46,11,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f7.pkl,c74b9c14977ec8b034d8f7d6aad7f45af821f18fec0f9cb2777aa18f32730940
cec2020,20,10000000,MSC-CMA,MSC-CMA,8,51,pkl.errors,True,9607965,10000010,6,10,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f8.pkl,0bb431d5c1dfafa9efb707cdcb7e38877e22c74cc80734cee1df68764ce1329e
cec2020,20,10000000,MSC-CMA,MSC-CMA,9,51,pkl.errors,True,9607922,9608915,0,0,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f9.pkl,4fcf5d53bc9637d7830da2647407c496c27278737e354d70899b461f95f49151
cec2020,20,10000000,MSC-CMA,MSC-CMA,10,51,pkl.errors,True,9630185,9769054,0,0,/home/svety/cma_es_project/experiments/cec2020/d20/MSC-CMA/maxevals_10000000/f10.pkl,c4f1580100f54ca0e47713a926bc6437125fd82f07189f0d5392efdc6b877af6
