suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2014,30,300000,MSC-CMA,MSC-CMA,1,51,pkl.errors,True,300000,300000,0,0,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f1.pkl,f1c95b286149903214e3886945079a806e04fd3ff920751810d4f5f5ba7d2b2a
cec2014,30,300000,MSC-CMA,MSC-CMA,2,51,pkl.errors,True,300000,300013,46,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f2.pkl,1df1969f3910c391b8b347ed44c83b36ce8da534c2b1100163255c60a4616c97
cec2014,30,300000,MSC-CMA,MSC-CMA,3,51,pkl.errors,True,300000,300013,43,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f3.pkl,a58de2eabea047e70cb92f33c6fa4887ffd37d326dffc10e37061443d5dc8834
cec2014,30,300000,MSC-CMA,MSC-CMA,4,51,pkl.errors,True,300001,300013,51,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f4.pkl,4c32cc07af6a2f462adaf9d4afbd4493e7a8bbd5f3ee0773ee70f41a562dbca3
cec2014,30,300000,MSC-CMA,MSC-CMA,5,51,pkl.errors,True,300000,300013,47,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f5.pkl,035628d16f47928ef51be5b2034d17f57135fb92b75e36ef552ecfe2b58207d5
cec2014,30,300000,MSC-CMA,MSC-CMA,6,51,pkl.errors,True,296724,300013,43,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f6.pkl,72b97089d6055bc45026ca5df1622be297b37b11641a9bb381b0a3ba42f24b8b
cec2014,30,300000,MSC-CMA,MSC-CMA,7,51,pkl.errors,True,300000,300013,46,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f7.pkl,397c6b22a37694042634cb9d72022e2b820fd0fd653dd9a09f7d18b146e407e0
cec2014,30,300000,MSC-CMA,MSC-CMA,8,51,pkl.errors,True,300000,300013,49,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f8.pkl,58e2a2faceb2220d35035c5a5bb6935939ca1ccd5a12e417b2279b4c3710c151
cec2014,30,300000,MSC-CMA,MSC-CMA,9,51,pkl.errors,True,300000,300013,48,13,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f9.pkl,9e948929b773c3846e4221a0de728f4152c05fe00d8756b1dc3b9e2ddbcbde65
cec2014,30,300000,MSC-CMA,MSC-CMA,10,51,pkl.errors,True,300000,300012,47,12,/home/svety/cma_es_project/experiments/cec2014/d30/MSC-CMA/maxevals_300000/f10.pkl,778991f3a16f841c44a6fc6975a90602df6c3b453ea7fe820a5c4a4e24387de8
