suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2020,10,1000000,MSC-CMA,MSC-CMA,1,51,pkl.errors,True,963368,965556,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f1.pkl,35a2f666bc3c608778d094b826310257c52a1f8b42e07c16e3a45297cc83069a
cec2020,10,1000000,MSC-CMA,MSC-CMA,2,51,pkl.errors,True,960606,963288,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f2.pkl,974911ec4ba34ffccb8c953bc6ed72aae803dd593a4615d4a0e165355d6485c1
cec2020,10,1000000,MSC-CMA,MSC-CMA,3,51,pkl.errors,True,962186,963060,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f3.pkl,74b3f0ac3b59be0af62a3680d7d59053cd5f1cd3509cdc2142b6933c06171d05
cec2020,10,1000000,MSC-CMA,MSC-CMA,4,51,pkl.errors,True,958280,965462,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f4.pkl,0ad50040c25a6d4382a437d35ef327905d219c87a791e055a305ed413b03efaf
cec2020,10,1000000,MSC-CMA,MSC-CMA,5,51,pkl.errors,True,963677,967416,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f5.pkl,1d2c06b2b82d07516c5a0036cdd584ed2c7786524da1a7ad8b0ee868bbe7c8ed
cec2020,10,1000000,MSC-CMA,MSC-CMA,6,51,pkl.errors,True,1000000,1000009,46,9,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f6.pkl,c38e7e0c9273d69da52d75c12bfac7eadeff3629574d91ae7fbdb38a70d55356
cec2020,10,1000000,MSC-CMA,MSC-CMA,7,51,pkl.errors,True,1000000,1000009,47,9,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f7.pkl,fb0f850772e61955de0927337fbfee3d7f156750b7427712075a11b30e218650
cec2020,10,1000000,MSC-CMA,MSC-CMA,8,51,pkl.errors,True,959789,964159,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f8.pkl,e5229fd5f0cbc7fd42bac7a4ca1ddcaa1713374b4fc40accec3b96977524e0c9
cec2020,10,1000000,MSC-CMA,MSC-CMA,9,51,pkl.errors,True,962275,964069,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f9.pkl,91d7e72a5e4c5046bc89869d8cad9ce60da1a06dbc29403f71881c8d25583f84
cec2020,10,1000000,MSC-CMA,MSC-CMA,10,51,pkl.errors,True,960240,990419,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/MSC-CMA/maxevals_1000000/f10.pkl,1f7b5b805875f8466996e9e58588ddbf746faa589d5f4e8c7e9668168aa07e5c
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f1.pkl,c6454653753ab04f0d093dd0b4bed73e9764daa03972373f2d181947d9c5e808
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f2.pkl,50b8b9f83a325862f1178a5d5caca52360a2f2591d59d385205b492bf836fba7
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f3.pkl,bcc6500d46c11000263500c7c0b7713ad9bfcf4476727000bb0719c58de62df7
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f4.pkl,f03a7f9ed76ffb811c56c874475dc7fd361d1e7c7603d2578aeda72dc9528765
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f5.pkl,e3ebac6ab90147a5866460ee375d755ffa0c7ad2720c6625eb7523e5ad7fbb19
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f6.pkl,a2f921dbc59733aa29021dd1f80fa1162c1b212cce38d9e9355a1a9460e0367a
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f7.pkl,37d03d01a29b2c8b061e4d1efbbcba61f59b324de001c0005eda7a3ab301f4e4
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f8.pkl,c028243f29e2e553011c4ff0ec1669a9fb611e262b94b4710363adecc700ed95
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f9.pkl,946bf3110d182e9e551dd93eb2dde18fc8dce4e15d486f2f428516df4194856d
cec2020,10,1000000,CMAES-NBC,CMAES-NBC,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/CMAES-NBC/maxevals_1000000/f10.pkl,5249b578521c5619094cb33c10512a6333e6f5939b3645f68792a130c873fa9b
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f1.pkl,3cc4cfd12d6d9d5ae6b84977e8cc41467726a16275a7b73af8edc0d4112ee76b
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,2,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f2.pkl,b66c5ae4173d546a1776671bc0272887222b82c26b54d018dcb29b6299707b88
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f3.pkl,f9e07e0bb8573cd994c7662da0247d1563f876d0f80e1dcc47c4320a6483227a
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f4.pkl,55a21ad55b17e29f2719373b0943174eceea8c65fc4c9b2526e2bdf76f0263f8
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f5.pkl,62d3e1dc8f16940c41aec380507da1a68d767fa9bc6366da964d467462f8e21b
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f6.pkl,bce5ebb54353fc34f3253112426619b783b57303952517d84a005f9a80418a6a
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f7.pkl,89b36fdb55ff8f6091de04ecc66a38d953eee6c9e779b08547d434cf2dc0134d
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f8.pkl,9e5baa28c3cc83670d0bae0c2e069ef79e19a8ddad0be81cc796e0ca2a17ebd2
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f9.pkl,97ddb573846009dce7605032d429b81e8c30668608bf3bf0b5ac47ed38e45234
cec2020,10,1000000,BIPOP-CMA,BIPOP-CMA-pycma,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2020/d10/BIPOP-CMA/maxevals_1000000/f10.pkl,0682786804b4402635799681e6aa938908184f0029f66a400195153ca13db96b
