suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2017,30,300000,MSC-CMA,MSC-CMA,1,51,pkl.errors,True,300000,300013,45,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f1.pkl,4ec69ba94092b057a4a0fbf5c388b0ca0ad5a2b3d75c8223e1988ba748808c24
cec2017,30,300000,MSC-CMA,MSC-CMA,3,51,pkl.errors,True,300000,300008,2,8,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f3.pkl,2a21c7f54947022f405d0c89acc2ce59656ff4f3821c29819c08e7b495be0bc1
cec2017,30,300000,MSC-CMA,MSC-CMA,4,51,pkl.errors,True,300000,300013,47,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f4.pkl,2b5d0065f3fc17302b1a8b25e624100cce98bbf519f2bac7f3d1271b07ad3927
cec2017,30,300000,MSC-CMA,MSC-CMA,5,51,pkl.errors,True,300000,300013,42,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f5.pkl,40dcc1b33060770eadc39668f71e1eaf1d32f05176e2f6cc77ed29645d938d29
cec2017,30,300000,MSC-CMA,MSC-CMA,6,51,pkl.errors,True,300000,300013,46,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f6.pkl,a8bb352e4215d2b8d3d8712821526fd2ad24890076bcb72cd9e4e6d3b18aaebc
cec2017,30,300000,MSC-CMA,MSC-CMA,7,51,pkl.errors,True,300000,300013,41,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f7.pkl,ba4cfbe2b97851bea7ff379cebde6062c017223940442cc4514b6442b3d823f0
cec2017,30,300000,MSC-CMA,MSC-CMA,8,51,pkl.errors,True,300000,300012,47,12,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f8.pkl,c2ccb7d13fc26fcf57ad857848e9b63795f87d5bdd06b6964b3aca15cff07645
cec2017,30,300000,MSC-CMA,MSC-CMA,9,51,pkl.errors,True,300000,300013,46,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f9.pkl,8876ac6831f2d20a7893ed6624dc28db87079c44e2353fe61bd81495a3979a89
cec2017,30,300000,MSC-CMA,MSC-CMA,10,51,pkl.errors,True,300000,300013,47,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f10.pkl,340f9ccc278036915a1844296109a362ab124c40f7bb957cf853a725a2bbbf13
cec2017,30,300000,MSC-CMA,MSC-CMA,11,51,pkl.errors,True,300000,300013,49,13,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f11.pkl,fbf3aa59a39969174e229c5f75d45952ad8d679d1c549017e1416a662205bca7
cec2017,30,300000,MSC-CMA,MSC-CMA,12,51,pkl.errors,True,300000,300000,0,0,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f12.pkl,4fdca2ed93f015c0a3678fa35f0c99ff20454b15596266bc8249c02984fdad83
cec2017,30,300000,MSC-CMA,MSC-CMA,13,51,pkl.errors,True,300000,300000,0,0,/home/svety/cma_es_project/experiments/cec2017/d30/MSC-CMA/maxevals_300000/f13.pkl,9a0faaf4527cb34d5a8fa113a556240786d9108e61331c409738d736dee31c12
