suite,dimension,budget,algorithm,payload_algorithm,function_id,n_runs,terminal_value_source,nfev_total_known,nfev_total_min,nfev_total_max,overrun_runs,max_budget_excess,source_path,source_sha256
cec2017,10,100000,ARRDE,ARRDE-minionpy,1,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f1.pkl,b306ff5eaeabb13d57211dd9150c2c50b7013bff83bfd3e43a51d7cfd69dc755
cec2017,10,100000,ARRDE,ARRDE-minionpy,3,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f3.pkl,30bd1d7cdd667db9e7dfe39503314063ffc616f05844fe875709ba81dd9ce2d6
cec2017,10,100000,ARRDE,ARRDE-minionpy,4,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f4.pkl,cd0201dbe11c22ca233c21ee5098da62def385e9a72fd77ad87f6c1271c8f890
cec2017,10,100000,ARRDE,ARRDE-minionpy,5,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f5.pkl,654f21ebe53a85b88622888393e01fe263820a0371e668fd6db5b7166b29333c
cec2017,10,100000,ARRDE,ARRDE-minionpy,6,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f6.pkl,dbe07c971e5f9a70ead0e5bd823eb5b59b04bae93bf182081bc57407ef51af4b
cec2017,10,100000,ARRDE,ARRDE-minionpy,7,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f7.pkl,a679520f6f0ed628ad43a49db15af578e5dd697f8354efdf33a5eae2aa90ce3c
cec2017,10,100000,ARRDE,ARRDE-minionpy,8,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f8.pkl,9b847d6a4ae18dc608f9f2b0b3df47c06954c844435eb3048e6f1849bde5e2ea
cec2017,10,100000,ARRDE,ARRDE-minionpy,9,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f9.pkl,d2b75572fb8c7517e6877f515e6627475fa60bfe0fd2ce6af0f3e1786184f86a
cec2017,10,100000,ARRDE,ARRDE-minionpy,10,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f10.pkl,4e8170596aa66b85bdb67e7ce54d12edb3621f8bf7d9cc47ac710febbc239814
cec2017,10,100000,ARRDE,ARRDE-minionpy,11,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f11.pkl,816c87afc45c0411dbb771d308334ba79a37acf46bdb2f2c37621a31f7c5fe49
cec2017,10,100000,ARRDE,ARRDE-minionpy,12,51,pkl.errors,False,,,0,0,/home/svety/cma_es_project/experiments/cec2017/d10/ARRDE/maxevals_100000/f12.pkl,44bca200a37c5c82bc97ff67fdc3cc8f531feb0195b718080486e622557083ec
